61621,30608,37293,9606,2715852,9515,9595,379532,9601,9555,1868482,9541,39432,9598,34880,34884,9669,29073,9643,9627,9713,286419,9708,32536,9646,9678
A0A2K6MQ83,A0A8C5XXI9,A0A2K5EMS8,Q5SQH5,A0A2K5RVS4,A0A6J3IQP3,G3RGQ8,A0A2K6GIM5,H2P633,A0A8I5NB96,A0A3Q0DZC5,A0A7N9D7A3,A0A2K6UJL8,H2QWM3,A0A811ZJK0,A0A3Q7QEB1,A0A8U0VB07,A0A8M1GCD2,A0A452SDJ2,A0A3Q7TT00,A0A7F8R6S9,A0A8C0LPC1,A0A2U3X1C7,A0A6J1ZYY0,G1LR90,A0A6G1B7C5
A0A2K6MQ97,A0A8C5XXP2,A0A2K5EMT8,Q5SZE3,A0A2K5RVY9,A0A6J3IQT2,G3RGU7,A0A2K6GJ76,H2P670,A0A8I5NBA2,A0A3Q0DZI8,A0A7N9D7C1,A0A2K6UJM6,H2QWM6,A0A811ZJK3,A0A3Q7QEK1,A0A8U0VBF3,A0A8M1GCN5,A0A452SDJ3,A0A3Q7TT05,A0A7F8R6W4,A0A8C0LPD4,A0A2U3X1D2,A0A6J1ZYY3,G1LRE9,A0A6G1B7C8
A0A2K6MQB8,A0A8C5XXV3,A0A2K5EMX6,Q5T0D2,A0A2K5RW00,A0A6J3IQY5,G3RGV2,A0A2K6GJC5,H2P6B7,A0A8I5NBG4,A0A3Q0DZP0,A0A7N9D7E0,A0A2K6UJQ6,H2QWP6,A0A811ZJN6,A0A3Q7QEX6,G9K3X3,A0A8M1GCS9,A0A452SDJ7,A0A3Q7TTK7,A0A7F8R708,A0A8C0LPH8,A0A2U3X1G5,A0A6J1ZZA2,G1LRF3,A0A6G1B7I2
A0A2K6MQI6,A0A8C5XXW6,A0A2K5EN06,Q5T853,A0A2K5RW07,A0A6J3IR50,G3RH03,A0A2K6GJE7,H2P6D5,A0A8I5NBN2,A0A3Q0DZY0,A0A7N9D7G8,A0A2K6UJS8,H2QWZ6,A0A811ZJU7,A0A3Q7QF20,G9KB04,A0A8M1GCT6,A0A452SDK9,A0A3Q7TTQ5,A0A7F8R718,A0A8C0LPI6,A0A2U3X1H5,A0A6J1ZZD9,G1LRH5,A0A6G1B7L1
A0A2K6MQQ4,A0A8C5XXZ2,A0A2K5EN42,Q5T863,A0A2K5RW11,A0A6J3IR89,G3RH07,A0A2K6GJR4,H2P6W1,A0A8I5NBW6,A0A3Q0DZY2,A0A7N9D7P0,A0A2K6UK03,H2QX12,A0A811ZJZ0,A0A3Q7QFL8,G9KII7,A0A8M1GCY3,A0A452SDL5,A0A3Q7TTZ3,A0A7F8R766,A0A8C0LPW5,A0A2U3X1H9,A0A6J1ZZE0,G1LRJ2,A0A6G1B7L6
A0A2K6MQS1,A0A8C5XYB5,A0A2K5EN66,Q5T9B7,A0A2K5RW13,A0A6J3IRC7,G3RH33,A0A2K6GJU2,H2P700,A0A8I5NBY9,A0A3Q0DZZ8,A0A7N9D7T8,A0A2K6UK59,H2QX64,A0A811ZK20,A0A3Q7QFU6,G9KJR4,A0A8M1GD00,A0A452SDN0,A0A3Q7TU54,A0A7F8R7C9,A0A8C0LPZ4,A0A2U3X1M1,A0A6J1ZZH7,G1LRJ9,A0A6G1B7N6
A0A2K6MQW1,A0A8C5XYC2,A0A2K5EN82,Q5TBC7,A0A2K5RW42,A0A6J3IRD2,G3RHD3,A0A2K6GJX5,H2P719,A0A8I5NC20,A0A3Q0E002,A0A7N9D7W1,A0A2K6UK65,H2QX71,A0A811ZK23,A0A3Q7QFW1,G9KT55,A0A8M1GD67,A0A452SDV9,A0A3Q7TUM2,A0A7F8R7E7,A0A8C0LQ70,A0A2U3X1M4,A0A6J1ZZY9,G1LRX0,A0A6G1B7N7
A0A2K6MR57,A0A8C5XYF4,A0A2K5EN86,Q5TID7,A0A2K5RW61,A0A6J3IRI4,G3RHD4,A0A2K6GJY7,H2P731,A0A8I5NC21,A0A3Q0E035,A0A7N9D7W7,A0A2K6UK92,H2QX75,A0A811ZK37,A0A3Q7QG13,G9KTA7,A0A8M1GD78,A0A452SDX8,A0A3Q7TUN8,A0A7F8R7M5,A0A8C0LQH5,A0A2U3X1P5,A0A6J1ZZZ5,G1LRX1,A0A6G1B7Q9
A0A2K6MR88,A0A8C5XYK0,A0A2K5ENA7,Q5VUC9,A0A2K5RW75,A0A6J3IRZ3,G3RHK2,A0A2K6GK26,H2P7A5,A0A8I5NCP0,A0A3Q0E0B9,A0A7N9D888,A0A2K6UKH3,H2QXN9,A0A811ZK82,A0A3Q7QG27,G9KZ10,A0A8M1GDN0,A0A452SE08,A0A3Q7TUU7,A0A7F8R7N3,A0A8C0LQR9,A0A2U3X1Q3,A0A6J2A0A0,G1LRZ1,A0A6G1B7R0
A0A2K6MRA1,A0A8C5XYL1,A0A2K5ENB1,Q5VVX9,A0A2K5RW76,A0A6J3IS53,G3RHM7,A0A2K6GK72,H2P7D2,A0A8I5NCQ9,A0A3Q0E0K2,A0A7N9D8K9,A0A2K6UKP4,H2QXR8,A0A811ZKA9,A0A3Q7QG33,G9L1E8,A0A8M1GDN7,A0A452SEA8,A0A3Q7TV18,A0A7F8R7R5,A0A8C0LQZ4,A0A2U3X1R2,A0A6J2A0B5,G1LS12,A0A6G1B7S1
A0A2K6MRD8,A0A8C5XYP6,A0A2K5END5,Q5VW31,A0A2K5RW89,A0A6J3ISE1,G3RHN9,A0A2K6GKD8,H2P7P1,A0A8I5NCT7,A0A3Q0E0M0,A0A7N9D8M5,A0A2K6UKQ1,H2QY49,A0A811ZKB7,A0A3Q7QG42,G9L242,A0A8M1GDP2,A0A452SEG9,A0A3Q7TV23,A0A7F8R7V1,A0A8C0LR55,A0A2U3X1S5,A0A6J2A0H3,G1LS40,A0A6G1B7U2
A0A2K6MRF7,A0A8C5XYV1,A0A2K5ENF2,Q5VXH5,A0A2K5RWB8,A0A6J3ISF0,G3RHR8,A0A2K6GKI0,H2P7P8,A0A8I5NCW6,A0A3Q0E0Q6,A0A7N9D8X9,A0A2K6UKQ3,H2QYC2,A0A811ZKC9,A0A3Q7QG65,M1EIV8,A0A8M1GDU1,A0A452SEM8,A0A3Q7TV27,A0A7F8R7Y7,A0A8C0LR86,A0A2U3X1U0,A0A6J2A0L2,G1LS63,A0A6G1B7W2
A0A2K6MRH3,A0A8C5XYV6,A0A2K5ENG6,Q5VXT5,A0A2K5RWD2,A0A6J3ISX3,G3RHV9,A0A2K6GKJ7,H2P7R9,A0A8I5ND55,A0A3Q0E0S1,A0A7N9D931,A0A2K6UKV0,H2QYK8,A0A811ZKF1,A0A3Q7QGC8,M1EP20,A0A8M1GDX4,A0A452SER5,A0A3Q7TV43,A0A7F8R833,A0A8C0LRE1,A0A2U3X1U5,A0A6J2A0M5,G1LS83,A0A6G1B7Y1
A0A2K6MRM0,A0A8C5XYW4,A0A2K5ENH3,Q66K41,A0A2K5RWK1,A0A6J3ITF6,G3RI54,A0A2K6GKK8,H2P804,A0A8I5NDG5,A0A3Q0E0Y3,A0A7N9D935,A0A2K6UKW6,H2QYS5,A0A811ZKQ0,A0A3Q7QGF3,M3XLS3,A0A8M1GE66,A0A452SET4,A0A3Q7TV77,A0A7F8R871,A0A8C0LRF7,A0A2U3X1Y0,A0A6J2A136,G1LSJ8,A0A6G1B805
A0A2K6MRP2,A0A8C5XYY4,A0A2K5ENK1,Q68CJ9,A0A2K5RWK6,A0A6J3ITH3,G3RI69,A0A2K6GKM8,H2P867,A0A8I5NDL8,A0A3Q0E0Z6,A0A7N9D9A8,A0A2K6UL87,H2QYT2,A0A811ZL21,A0A3Q7QGG4,M3XLS4,A0A8M1GE78,A0A452SEU5,A0A3Q7TVE1,A0A7F8R882,A0A8C0LRV3,A0A2U3X216,A0A6J2A141,G1LSM0,A0A6G1B813
A0A2K6MRQ4,A0A8C5XYZ1,A0A2K5ENK5,Q68CR7,A0A2K5RWK7,A0A6J3IU43,G3RI78,A0A2K6GKQ2,H2P8B1,A0A8I5NDU6,A0A3Q0E187,A0A7N9D9B3,A0A2K6ULA6,H2QYU3,A0A811ZL59,A0A3Q7QGK5,M3XLV6,A0A8M1GE98,A0A452SEY2,A0A3Q7TVI6,A0A7F8R894,A0A8C0LS85,A0A2U3X243,A0A6J2A1A5,G1LSV6,A0A6G1B840
A0A2K6MRS2,A0A8C5XZ30,A0A2K5ENL5,Q6AI25,A0A2K5RWM5,A0A6J3IUJ4,G3RIB8,A0A2K6GKS3,H2P8C4,A0A8I5NEA4,A0A3Q0E1A6,A0A7N9D9F8,A0A2K6ULC3,H2QYV9,A0A811ZL60,A0A3Q7QGQ8,M3XMD1,A0A8M1GE99,A0A452SF48,A0A3Q7TVN8,A0A7F8R8L1,A0A8C0LSB3,A0A2U3X245,A0A6J2A1A8,G1LT22,A0A6G1B863
A0A2K6MRU2,A0A8C5XZ87,A0A2K5ENR3,Q6IF99,A0A2K5RXV7,A0A6J3IUL8,G3RIM0,A0A2K6GKV6,H2P8N5,A0A8I5NEF6,A0A3Q0E1J8,A0A7N9D9N3,A0A2K6ULE7,H2QZ64,A0A811ZL61,A0A3Q7QGR8,M3XMM0,A0A8M1GEA1,A0A452SF97,A0A3Q7TVT5,A0A7F8R950,A0A8C0LSI1,A0A2U3X265,A0A6J2A1B2,G1LT51,A0A6G1B869
A0A2K6MRW1,A0A8C5XZA2,A0A2K5ENV6,Q6IQ32,A0A2K5RXX2,A0A6J3IUM9,G3RIZ5,A0A2K6GL23,H2P8R2,A0A8I5NEI0,A0A3Q0E1L0,A0A7N9D9S2,A0A2K6ULH2,H2QZ75,A0A811ZLE0,A0A3Q7QH05,M3XMS3,A0A8M1GEB7,A0A452SFA5,A0A3Q7TVW4,A0A7F8R955,A0A8C0LSR8,A0A2U3X293,A0A6J2A1B7,G1LT63,A0A6G1B878
A0A2K6MRY4,A0A8C5XZJ8,A0A2K5ENX0,Q6L8H2,A0A2K5RY36,A0A6J3IV70,G3RJ49,A0A2K6GL33,H2P8Y6,A0A8I5NET4,A0A3Q0E1P7,A0A7N9D9W4,A0A2K6ULH7,H2QZ96,A0A811ZLM8,A0A3Q7QH21,M3XMT5,A0A8M1GEF9,A0A452SFC4,A0A3Q7TVZ5,A0A7F8R998,A0A8C0LSS6,A0A2U3X2C9,A0A6J2A1K8,G1LTM5,A0A6G1B880
A0A2K6MS41,A0A8C5XZM0,A0A2K5EP02,Q6N075,A0A2K5RY37,A0A6J3IV72,G3RJ51,A0A2K6GL84,H2P999,A0A8I5NEW4,A0A3Q0E1W0,A0A7N9D9Y6,A0A2K6ULM5,H2QZG7,A0A811ZLP7,A0A3Q7QH33,M3XNK1,A0A8M1GEG0,A0A452SFG1,A0A3Q7TW44,A0A7F8R9C8,A0A8C0LST6,A0A2U3X2D9,A0A6J2A1T4,G1LTM7,A0A6G1B8D8
A0A2K6MS60,A0A8C5XZM4,A0A2K5EP62,Q6NT52,A0A2K5RYA0,A0A6J3IVF0,G3RJ97,A0A2K6GLA5,H2P9L3,A0A8I5NEX0,A0A3Q0E1W8,A0A7N9DAN7,A0A2K6ULP1,H2QZH8,A0A811ZLR6,A0A3Q7QH51,M3XNL8,A0A8M1GF12,A0A452SFH8,A0A3Q7TWF2,A0A7F8R9E0,A0A8C0LSX6,A0A2U3X2M4,A0A6J2A1V5,G1LTS4,A0A6G1B8E3
A0A2K6MS70,A0A8C5Y006,A0A2K5EP94,Q6NVV9,A0A2K5RYH2,A0A6J3IVN6,G3RJC5,A0A2K6GLC7,H2P9U0,A0A8I5NF14,A0A3Q0E1W9,A0A7N9DAS9,A0A2K6UM47,H2QZP5,A0A811ZLS0,A0A3Q7QHC2,M3XNM0,A0A8M1GFJ9,A0A452SFP0,A0A3Q7TWL7,A0A7F8R9M1,A0A8C0LSY3,A0A2U3X2N1,A0A6J2A1Z6,G1LU02,A0A6G1B8E7
A0A2K6MS75,A0A8C5Y021,A0A2K5EPA9,Q6NVW1,A0A2K5RYJ8,A0A6J3IVP1,G3RJK6,A0A2K6GLF3,H2P9U2,A0A8I5NF70,A0A3Q0E207,A0A7N9DB01,A0A2K6UM55,H2QZQ2,A0A811ZLT8,A0A3Q7QHE9,M3XNM9,A0A8M1GFS4,A0A452SFP5,A0A3Q7TWP3,A0A7F8R9T2,A0A8C0LSY8,A0A2U3X2N4,A0A6J2A2B1,G1LU21,A0A6G1B8E8
A0A2K6MS97,A0A8C5Y044,A0A2K5EPC3,Q6NX70,A0A2K5RYK2,A0A6J3IVT6,G3RJL5,A0A2K6GLG6,H2P9V6,A0A8I5NF92,A0A3Q0E212,A0A7N9DB43,A0A2K6UMD3,H2R091,A0A811ZLW2,A0A3Q7QHJ6,M3XPE2,A0A8M1GFT1,A0A452SFS1,A0A3Q7TWR9,A0A7F8R9Y4,A0A8C0LT36,A0A2U3X2Q6,A0A6J2A2J3,G1LU64,A0A6G1B8H6
A0A2K6MSA9,A0A8C5Y053,A0A2K5EPF9,Q6P1K8,A0A2K5RYS3,A0A6J3IVT9,G3RK38,A0A2K6GLH2,H2PA94,A0A8I5NFA5,A0A3Q0E282,A0A7N9DBD5,A0A2K6UME4,H2R0H2,A0A811ZLW9,A0A3Q7QHL1,M3XPS1,A0A8M1GG07,A0A452SFS4,A0A3Q7TWS0,A0A7F8RA22,A0A8C0LT73,A0A2U3X2T0,A0A6J2A302,G1LU99,A0A6G1B8K3
A0A2K6MSB4,A0A8C5Y088,A0A2K5EPH6,Q6P1M0,A0A2K5RYV9,A0A6J3IVV4,G3RK65,A0A2K6GLH6,H2PAE2,A0A8I5NFW5,A0A3Q0E2G5,A0A7N9DBM0,A0A2K6UMK3,H2R0M1,A0A811ZLY8,A0A3Q7QHL8,M3XPW3,A0A8M1GG33,A0A452SFU0,A0A3Q7TWT1,A0A7F8RAB4,A0A8C0LTA7,A0A2U3X2W0,A0A6J2A320,G1LUD5,A0A6G1B8L5
A0A2K6MSD8,A0A8C5Y0B2,A0A2K5EPZ3,Q6P1M9,A0A2K5RZ13,A0A6J3IW25,G3RKG6,A0A2K6GLM0,H2PAF3,A0A8I5NFZ2,A0A3Q0E2K2,A0A7N9DBP1,A0A2K6UMM3,H2R0T7,A0A811ZLZ0,A0A3Q7QHR2,M3XQ61,A0A8M1GG83,A0A452SFV0,A0A3Q7TWV9,A0A7F8RAR9,A0A8C0LTB6,A0A2U3X2W4,A0A6J2A323,G1LUK6,A0A6G1B8P5
A0A2K6MSG4,A0A8C5Y0I8,A0A2K5EQ16,Q6PI48,A0A2K5RZ55,A0A6J3IW36,G3RKL3,A0A2K6GLM9,H2PAK0,A0A8I5NG86,A0A3Q0E2U3,A0A7N9DBT2,A0A2K6UMP0,H2R0U3,A0A811ZM41,A0A3Q7QI85,M3XQR7,A0A8M1GGA1,A0A452SFX9,A0A3Q7TWX8,A0A7F8RAW0,A0A8C0LTC1,A0A2U3X2W5,A0A6J2A391,G1LUP7,A0A6G1B8R8
A0A2K6MSJ2,A0A8C5Y0J4,A0A2K5EQ76,Q6PJQ5,A0A2K5RZ70,A0A6J3IW72,G3RKT1,A0A2K6GLN8,H2PAM7,A0A8I5NGF0,A0A3Q0E2V0,A0A7N9DBU6,A0A2K6UMP6,H2R0U6,A0A811ZM91,A0A3Q7QIE6,M3XRR0,A0A8M1GGC1,A0A452SFY8,A0A3Q7TWZ3,A0A7F8RAZ8,A0A8C0LTR7,A0A2U3X2X8,A0A6J2A3A8,G1LUT8,A0A6G1B8U9
A0A2K6MSK4,A0A8C5Y0L9,A0A2K5EQB3,Q6UWU4,A0A2K5RZ75,A0A6J3IWD8,G3RKX4,A0A2K6GLQ3,H2PAQ2,A0A8I5NGS0,A0A3Q0E2V1,A0A7N9DBV2,A0A2K6UMQ6,H2R0X1,A0A811ZM99,A0A3Q7QIG4,M3XRT9,A0A8M1GGD7,A0A452SG26,A0A3Q7TX07,A0A7F8RBJ2,A0A8C0LTV4,A0A2U3X316,A0A6J2A3E5,G1LV43,A0A6G1B8W0
A0A2K6MSY2,A0A8C5Y0U7,A0A2K5EQD4,Q6UWY2,A0A2K5RZ86,A0A6J3IWJ2,G3RL38,A0A2K6GLR9,H2PAT6,A0A8I5NGU3,A0A3Q0E2V9,A0A7N9DCF1,A0A2K6UMQ7,H2R132,A0A811ZMA6,A0A3Q7QII4,M3XRV9,A0A8M1GGG6,A0A452SG27,A0A3Q7TX16,A0A7F8RBQ5,A0A8C0LU95,A0A2U3X323,A0A6J2A3I2,G1LV50,A0A6G1B8X4
A0A2K6MSZ7,A0A8C5Y0Z6,A0A2K5EQE8,Q6UXG8,A0A2K5RZD3,A0A6J3IWL3,G3RL71,A0A2K6GLV7,H2PAW5,A0A8I5NGV8,A0A3Q0E2X0,A0A7N9DCN1,A0A2K6UMS4,H2R1H3,A0A811ZMD1,A0A3Q7QIQ0,M3XSA2,A0A8M1GGR6,A0A452SG34,A0A3Q7TXD8,A0A7F8RBR2,A0A8C0LUB1,A0A2U3X330,A0A6J2A3J6,G1LW11,A0A6G1B946
A0A2K6MT58,A0A8C5Y175,A0A2K5EQH3,Q6UXM1,A0A2K5RZG3,A0A6J3IWP0,G3RLC5,A0A2K6GLX8,H2PB72,A0A8I5NGY5,A0A3Q0E302,A0A7N9DCT8,A0A2K6UN23,H2R1K9,A0A811ZMH8,A0A3Q7QIW7,M3XSJ5,A0A8M1GGS0,A0A452SG56,A0A3Q7TXH1,A0A7F8RBW6,A0A8C0LUL2,A0A2U3X371,A0A6J2A3W1,G1LW43,A0A6G1B949
A0A2K6MT70,A0A8C5Y1H1,A0A2K5EQY5,Q6UXR4,A0A2K5RZG8,A0A6J3IWY2,G3RLD2,A0A2K6GLY4,H2PB84,A0A8I5NH11,A0A3Q0E337,A0A7N9DCV0,A0A2K6UNA5,H2R1M1,A0A811ZMH9,A0A3Q7QJ49,M3XSL8,A0A8M1GGW5,A0A452SG65,A0A3Q7TXH5,A0A7F8RC08,A0A8C0LUR0,A0A2U3X382,A0A6J2A3W2,G1LWF6,A0A6G1B964
A0A2K6MT88,A0A8C5Y1I7,A0A2K5ER99,Q6UXZ0,A0A2K5RZN1,A0A6J3IXD8,G3RLN1,A0A2K6GM24,H2PB92,A0A8I5NHP5,A0A3Q0E3C6,A0A7N9DD73,A0A2K6UNE4,H2R1S2,A0A811ZMM3,A0A3Q7QJ91,M3XSR1,A0A8M1GGX6,A0A452SG98,A0A3Q7TXS2,A0A7F8RC30,A0A8C0LUY3,A0A2U3X3A7,A0A6J2A3X1,G1LWJ3,A0A6G1B976
A0A2K6MTP1,A0A8C5Y1R6,A0A2K5ERC8,Q6WN34,A0A2K5RZN5,A0A6J3IXE1,G3RM61,A0A2K6GM35,H2PBD4,A0A8I5NHS6,A0A3Q0E3D4,A0A7N9DDK9,A0A2K6UNL5,H2R250,A0A811ZMN1,A0A3Q7QJB7,M3XSX7,A0A8M1GH78,A0A452SGA9,A0A3Q7TXY8,A0A7F8RC74,A0A8C0LV19,A0A2U3X3C2,A0A6J2A4M3,G1LWL4,A0A6G1B983
A0A2K6MTQ4,A0A8C5Y2G9,A0A2K5ERG5,Q6YP21,A0A2K5RZQ1,A0A6J3IXE5,G3RM73,A0A2K6GM41,H2PBF2,A0A8I5NI34,A0A3Q0E3D7,A0A7N9DDS8,A0A2K6UNU1,H2R251,A0A811ZMQ8,A0A3Q7QJC0,M3XT75,A0A8M1GH79,A0A452SGC3,A0A3Q7TY25,A0A7F8RCF4,A0A8C0LWL3,A0A2U3X3F0,A0A6J2A4X0,G1LWR0,A0A6G1B987
A0A2K6MTQ9,A0A8C5Y2M8,A0A2K5ERI8,Q6ZMW2,A0A2K5RZR2,A0A6J3IXI0,G3RM79,A0A2K6GM50,H2PBG1,A0A8I5NIB5,A0A3Q0E3N7,A0A7N9DDX6,A0A2K6UP00,H2R278,A0A811ZMT0,A0A3Q7QJG7,M3XTF5,A0A8M1GH90,A0A452SGE9,A0A3Q7TY35,A0A7F8RCF5,A0A8C0LX69,A0A2U3X3F1,A0A6J2A4Y3,G1LWV3,A0A6G1B9A3
A0A2K6MTX3,A0A8C5Y2N6,A0A2K5ERR0,Q6ZSI9,A0A2K5RZR8,A0A6J3IXL1,G3RMA3,A0A2K6GM73,H2PBU1,A0A8I5NID8,A0A3Q0E3T5,A0A7N9DDZ4,A0A2K6UP29,H2R2B3,A0A811ZMW6,A0A3Q7QJR6,M3XTL8,A0A8M1GHJ6,A0A452SGF4,A0A3Q7TY77,A0A7F8RCG7,A0A8C0LYC1,A0A2U3X3I1,A0A6J2A514,G1LWY9,A0A6G1B9A6
A0A2K6MU18,A0A8C5Y323,A0A2K5ERW1,Q6ZSU1,A0A2K5RZU1,A0A6J3IXL5,G3RMB9,A0A2K6GM78,H2PBZ9,A0A8I5NIG0,A0A3Q0E434,A0A7N9DE25,A0A2K6UP85,H2R2E0,A0A811ZMX5,A0A3Q7QJX4,M3XTZ8,A0A8M1GHK8,A0A452SGM9,A0A3Q7TYA9,A0A7F8RCI9,A0A8C0LZB4,A0A2U3X3T0,A0A6J2A585,G1LWZ0,A0A6G1B9D8
A0A2K6MU64,A0A8C5Y3H1,A0A2K5ES36,Q70EK9,A0A2K5RZV2,A0A6J3IXP7,G3RMC4,A0A2K6GMB0,H2PC12,A0A8I5NIK0,A0A3Q0E459,A0A7N9DE47,A0A2K6UPA1,H2R2E5,A0A811ZMZ4,A0A3Q7QK87,M3XUK8,A0A8M1GHM6,A0A452SGP4,A0A3Q7TYM8,A0A7F8RCJ9,A0A8C0LZD3,A0A2U3X3T9,A0A6J2A5I0,G1LX46,A0A6G1B9E4
A0A2K6MUI6,A0A8C5Y3H3,A0A2K5ES41,Q7Z3J2,A0A2K5S0C9,A0A6J3IY23,G3RMJ5,A0A2K6GMC0,H2PC53,A0A8I5NIN3,A0A3Q0E496,A0A7N9DEE5,A0A2K6UPP1,H2R2E9,A0A811ZN62,A0A3Q7QKA4,M3XUR5,A0A8M1GHT0,A0A452SGP5,A0A3Q7TYP5,A0A7F8RCL1,A0A8C0QSQ8,A0A2U3X3W3,A0A6J2A5T3,G1LX87,A0A6G1B9H0
A0A2K6MUM1,A0A8C5Y3L9,A0A2K5ESH7,Q7Z4L5,A0A2K5S0F1,A0A6J3IYC8,G3RMM9,A0A2K6GMM9,H2PCE4,A0A8I5NIY7,A0A3Q0E4A5,A0A7N9DFG1,A0A2K6UPP5,H2R2Q0,A0A811ZNA3,A0A3Q7QKB9,M3XVD3,A0A8M1GHT8,A0A452SGW5,A0A3Q7TYP9,A0A7F8RCN4,A0A8C0QSZ5,A0A2U3X421,A0A6J2A5T8,G1LXP7,A0A6G1B9J7
A0A2K6MUM9,A0A8C5Y3Q6,A0A2K5ESI2,Q7Z4V0,A0A2K5S0N0,A0A6J3IYH3,G3RMS3,A0A2K6GMW6,H2PD18,A0A8I5NJ07,A0A3Q0E4Q3,A0A7N9DFM4,A0A2K6UPT6,H2R2R6,A0A811ZNB2,A0A3Q7QKC3,M3XVV0,A0A8M1GHY9,A0A452SGY9,A0A3Q7TYU5,A0A7F8RCN9,A0A8C0QT61,A0A2U3X433,A0A6J2A5U8,G1LXT8,A0A6G1B9K7
A0A2K6MUW1,A0A8C5Y401,A0A2K5ESK1,Q7Z6V2,A0A2K5S0S3,A0A6J3IYI1,G3RMV4,A0A2K6GN02,H2PDB2,A0A8I5NJ33,A0A3Q0E4V0,A0A7N9DG75,A0A2K6UPW9,H2R2W2,A0A811ZNE1,A0A3Q7QKF2,M3XW49,A0A8M1GHZ0,A0A452SGZ0,A0A3Q7TYV7,A0A7F8RCT1,A0A8C0QTC3,A0A2U3X437,A0A6J2A5V2,G1LXV5,A0A6G1B9N5
A0A2K6MUX1,A0A8C5Y481,A0A2K5ESM8,Q86TJ2,A0A2K5S0T7,A0A6J3IYJ6,G3RND1,A0A2K6GN06,H2PDF8,A0A8I5NJN8,A0A3Q0E4W7,A0A7N9DGK1,A0A2K6UQ75,H2R399,A0A811ZNE3,A0A3Q7QKH2,M3XWZ0,A0A8M1GI30,A0A452SGZ8,A0A3Q7TYW9,A0A7F8RD91,A0A8C0QTE0,A0A2U3X460,A0A6J2A5W0,G1LY53,A0A6G1B9Q3
A0A2K6MV41,A0A8C5Y4A7,A0A2K5ESQ4,Q86TS9,A0A2K5S0X0,A0A6J3IYN1,G3RND2,A0A2K6GN44,H2PDG3,A0A8I5NJQ5,A0A3Q0E4X0,A0A7N9DGZ8,A0A2K6UQF2,H2R3D2,A0A811ZNF1,A0A3Q7QL15,M3XX50,A0A8M1GIC5,A0A452SH00,A0A3Q7TZ15,A0A7F8RDA3,A0A8C0QTE3,A0A2U3X4D2,A0A6J2A664,G1LY69,A0A6G1B9Q9
A0A2K6MVK1,A0A8C5Y4B8,A0A2K5ESR9,Q86U28,A0A2K5S121,A0A6J3IYT4,G3RNH1,A0A2K6GN68,H2PDP1,A0A8I5NK48,A0A3Q0E4X4,A0A7N9DI43,A0A2K6UQF4,H2R3H6,A0A811ZNG1,A0A3Q7QL35,M3XXC2,A0A8M1GIC7,A0A452SH26,A0A3Q7TZ19,A0A7F8RDG8,A0A8C0QTJ7,A0A2U3X4F1,A0A6J2A685,G1LYQ4,A0A6G1B9S0
A0A2K6MVN5,A0A8C5Y4C6,A0A2K5ESS6,Q86UN6,A0A2K5S128,A0A6J3IYT5,G3RNK3,A0A2K6GN70,H2PEJ0,A0A8I5NK95,A0A3Q0E4Y0,A0A7N9I9X5,A0A2K6UQN5,H2R3I0,A0A811ZNM1,A0A3Q7QLF6,M3XXN2,A0A8M1GID3,A0A452SH66,A0A3Q7TZK2,A0A7F8RDN8,A0A8C0QTQ5,A0A2U3X4G3,A0A6J2A6W1,G1LYR8,A0A6G1B9T2
A0A2K6MVP4,A0A8C5Y4F5,A0A2K5ESX0,Q86VB7,A0A2K5S187,A0A6J3IZ16,G3RNZ6,A0A2K6GN87,H2PEN1,A0A8I5NKB7,A0A3Q0E501,A0A7N9I9Z1,A0A2K6UQR9,H2R3Q7,A0A811ZNM4,A0A3Q7QLN2,M3XXP1,A0A8M1GIE4,A0A452SHA4,A0A3Q7TZM3,A0A7F8RDQ6,A0A8C0QTU6,A0A2U3X4I9,A0A6J2A7X1,G1LYV8,A0A6G1B9T4
A0A2K6MVP8,A0A8C5Y4I3,A0A2K5ESX8,Q86VR2,A0A2K5S1D7,A0A6J3IZ64,G3RPE1,A0A2K6GNA3,H2PEW7,A0A8I5NKG8,A0A3Q0E505,A0A7N9IA19,A0A2K6UQX2,H2R3R8,A0A811ZNM7,A0A3Q7QLX8,M3XY57,A0A8M1GIH9,A0A452SHD6,A0A3Q7TZP8,A0A7F8RDY9,A0A8C0QTX1,A0A2U3X4N0,A0A6J2A8B5,G1LZ22,A0A6G1B9T5
A0A2K6MVR1,A0A8C5Y4I7,A0A2K5ET14,Q86WV6,A0A2K5S1F4,A0A6J3IZ72,G3RPJ1,A0A2K6GNL9,H2PFK8,A0A8I5NKI5,A0A3Q0E576,A0A7N9IA50,A0A2K6UR43,H2R4A2,A0A811ZNN7,A0A3Q7QLZ2,M3XY66,A0A8M1GIP7,A0A452SHD9,A0A3Q7TZQ8,A0A7F8RDZ9,A0A8C0QTX3,A0A2U3X4Q5,A0A6J2A8B9,G1LZR3,A0A6G1B9U1
A0A2K6MW23,A0A8C5Y4J9,A0A2K5ET16,Q8IUH5,A0A2K5S1G1,A0A6J3IZB1,G3RPJ8,A0A2K6GNP3,H2PFL9,A0A8I5NKR1,A0A3Q0E5A4,A0A7N9IA61,A0A2K6UR68,H2R4D1,A0A811ZP00,A0A3Q7QLZ8,M3XYD0,A0A8M1GIR3,A0A452SHG2,A0A3Q7TZU3,A0A7F8RE15,A0A8C0QU05,A0A2U3X4R7,A0A6J2A8C0,G1LZZ7,A0A6G1B9X6
